id,name,phone,email,cuisine_type,price_range,vat_code
6382,Silver Side Grill,890316793,Silver@outlook.com,japanese,$$,57399841
6383,Lemon Moments,717165463,Lemon@gmx.com,mexican,$$,92745823
6384,Cheese Gourmet,870192963,Cheese@mail.com,japanese,$$$,98670172
6385,Crafted Gourmet,558305380,Crafted@zoho.com,american,$$,75704412
6386,Wholesome & Savor,626700734,Wholesome@hotmail.com,thai,$$$$,91020101
6387,Plated Wok,504954305,Plated@protonmail.com,vegetarian,$$,10431993
6388,Urban Tales,696570508,Urban@hotmail.com,american,$$$$,51658165
6389,Cheese Harvest,372855060,Cheese@gmail.com,mexican,$,72349914
6390,Wholesome Pepper Grill,254998303,Wholesome@hotmail.com,arabic,$$$,88402426
6391,Sip Kettle,214508742,Sip@gmx.com,arabic,$$,28148117
6392,Twisted Perfection,950895802,Twisted@yahoo.com,thai,$$$,36072160
6393,Basil Gourmet,734942646,Basil@zoho.com,thai,$$$,69528508
6394,Urban Trail,642319943,Urban@hotmail.com,thai,$$$$,17846493
6395,Ocean Eats,340738118,Ocean@icloud.com,italian,$$$,50128639
6396,Twisted Grind,610828458,Twisted@icloud.com,japanese,$$$$,14190282
6397,Crisp Moments,818255262,Crisp@mail.com,japanese,$$,42865862
6398,Eternal Wok,464332340,Eternal@aol.com,arabic,$$,19571049
6399,Salt Kettle,491006879,Salt@yahoo.com,italian,$$,35816774
6400,Mosaic & Ladle,944050386,Mosaic@protonmail.com,thai,$,10309149
6401,Tender Seasons,539858601,Tender@protonmail.com,vegetarian,$,19176956
6402,Mosaic Spoon,628111043,Mosaic@outlook.com,american,$$$,12599316
6403,Gourmet Crunch,857635616,Gourmet@hotmail.com,italian,$,93826338
6404,Sip Bites,211300069,Sip@yahoo.com,thai,$$$,56416354
6405,Table Chop House,683497762,Table@hotmail.com,thai,$$$,12401033
6406,Spice & Fresh,192420497,Spice@gmx.com,italian,$$$$,65730033
6407,Global Gourmet,821295031,Global@zoho.com,vegetarian,$,21100313
6408,Wholesome Street,611504414,Wholesome@zoho.com,italian,$$$$,68247075
6409,Urban Side Grill,409699225,Urban@outlook.com,italian,$$$$,92879330
6410,Pasta Oven,774845942,Pasta@protonmail.com,vegetarian,$$$$,30779481
6411,Minty Kettle,664078529,Minty@mail.com,mexican,$,29453369
6412,Sunny Bliss,810446380,Sunny@gmail.com,arabic,$,49796708
6413,Pasta & Sugar,459302020,Pasta@mail.com,thai,$$$$,94377080
6414,Sunny Delights,857718727,Sunny@mail.com,american,$$$$,14749551
6415,Minty Chop House,951743586,Minty@mail.com,italian,$$$,92469130
6416,Minty Plate,898187188,Minty@yahoo.com,vegetarian,$,12121426
6417,Nectar Zest,534204829,Nectar@aol.com,american,$$,37119515
6418,Red & Savor,468715202,Red@mail.com,mexican,$,21415747
6419,Chop Gourmet,544050366,Chop@icloud.com,mexican,$$$$,26201132
6420,Lemon Tastes,812970959,Lemon@hotmail.com,vegetarian,$,67733157
6421,Tender Crunch,417433266,Tender@gmail.com,italian,$$,42788581
6422,Gourmet Perfection,418724241,Gourmet@zoho.com,mexican,$$$,38985715
6423,Pasta Tastes,752329933,Pasta@mail.com,vegetarian,$$,80060464
6424,Taste Perfection,439883655,Taste@hotmail.com,vegetarian,$$$,30767426
6425,Mosaic Side Grill,112060884,Mosaic@yahoo.com,american,$$,43719613
6426,Eternal Perfection,537269076,Eternal@zoho.com,mexican,$,99128807
6427,Epicurean Haven,582411804,Epicurean@aol.com,italian,$$,12101261
6428,Plated Garden,125137162,Plated@gmail.com,american,$$$,54440094
6429,Urban Eats,175286122,Urban@gmail.com,japanese,$,30576729
6430,Silver Bliss,648930947,Silver@mail.com,thai,$$$$,91027811
6431,Copper Tastes,557000826,Copper@aol.com,arabic,$$$$,74813548
6432,Silver Tastes,564896896,Silver@yahoo.com,mexican,$$$,67963743
6433,Cheese Crunch,900985582,Cheese@icloud.com,arabic,$$,83718917
6434,Zen Kettle,311438473,Zen@icloud.com,italian,$$$$,24630939
6435,Sip Palace,344792021,Sip@icloud.com,mexican,$$,18491141
6436,Global Street,924091467,Global@protonmail.com,american,$$$,35977988
6437,Sunny Seasons,606436492,Sunny@gmail.com,japanese,$,90730938
6438,Eternal Bliss,325127966,Eternal@gmx.com,mexican,$$,97442399
6439,Spice Twist,854936524,Spice@mail.com,mexican,$,95830046
6440,Twisted & Savor,201458190,Twisted@aol.com,mexican,$$$,27718545
6441,Cheese Plate,415945204,Cheese@mail.com,mexican,$$,77817291
6442,Plated View Bistro,743571208,Plated@protonmail.com,american,$$$$,86540057
6443,Global Zest,379440313,Global@hotmail.com,italian,$$$$,51825177
6444,Ocean Edge,688183943,Ocean@hotmail.com,american,$$$$,77344026
6445,Gourmet Nook,425959880,Gourmet@yahoo.com,thai,$,37494659
6446,Urban Chop House,399461462,Urban@gmx.com,arabic,$,11895857
6447,Gourmet Tastes,431661335,Gourmet@aol.com,italian,$$,43005625
6448,Crafted Bliss,486885016,Crafted@outlook.com,thai,$$$,77962328
6449,Cheese Palace,100031019,Cheese@protonmail.com,american,$$$$,27664101
6450,Savory Bliss,499318406,Savory@zoho.com,american,$$$,88249006
6451,Harbor Garden,919911835,Harbor@aol.com,japanese,$$$$,86264210
6452,Maple Cuisine,808002156,Maple@gmx.com,japanese,$$$,30399813
6453,Plated Street Cafe,274348585,Plated@gmx.com,mexican,$,57306465
6454,Mosaic View Bistro,590903397,Mosaic@gmx.com,mexican,$$,79695833
6455,Lemon Seasons,490085514,Lemon@aol.com,thai,$$,74595704
6456,Mango Fusion,631990332,Mango@protonmail.com,american,$$$$,38682109
6457,Eternal Delights,700074693,Eternal@hotmail.com,mexican,$$$,79030529
6458,Plated & Savor,358594247,Plated@gmx.com,vegetarian,$$,34375819
6459,Plated Seasons,540625341,Plated@hotmail.com,american,$,29143642
6460,Sunny Street,685171724,Sunny@hotmail.com,arabic,$$$,32343606
6461,Brick & Savor,828466314,Brick@mail.com,vegetarian,$$$$,87943563
6462,Red Eats,410925933,Red@zoho.com,thai,$$$$,25791667
6463,Lemon Chop House,452015985,Lemon@outlook.com,arabic,$$$,92479073
6464,Eternal Fusion,395120791,Eternal@outlook.com,american,$$$$,16279257
6465,Taste Grind,221694213,Taste@mail.com,arabic,$$,15380539
6466,Crafted Kettle,844816406,Crafted@protonmail.com,italian,$$$,82389747
6467,Plated Greens,128597207,Plated@mail.com,vegetarian,$,24515845
6468,Silver Cuisine,897525194,Silver@outlook.com,american,$,29770190
6469,Harbor Seasons,769350180,Harbor@aol.com,japanese,$$$$,64478941
6470,Sip & Fresh,841116097,Sip@yahoo.com,mexican,$$,71296151
6471,Ocean Roaming Fork,193491036,Ocean@outlook.com,arabic,$$$,82071071
6472,City Delights,269925508,City@outlook.com,arabic,$,12418458
6473,Red Bistro,387108588,Red@hotmail.com,mexican,$,36906338
6474,Zen Side Grill,477503960,Zen@gmx.com,mexican,$$$$,53051694
6475,Red Edge,203813494,Red@gmx.com,thai,$$$$,39288484
6476,The Haven,895195051,The@mail.com,vegetarian,$$,93062172
6477,Basil Plate,460443949,Basil@gmail.com,japanese,$,43046518
6478,Tender Tales,560643396,Tender@protonmail.com,american,$,81676135
6479,Table Bistro,620376658,Table@gmx.com,vegetarian,$$$,59928838
6480,Lemon Pepper Grill,381973777,Lemon@zoho.com,american,$$,68952652
6481,Ocean Eats,837464516,Ocean@aol.com,thai,$,19961297
6482,Mango Oven,915708416,Mango@protonmail.com,american,$,69662858
6483,Silver Bistro,171509639,Silver@gmx.com,arabic,$$,51462595
6484,Tender & Sugar,851553917,Tender@hotmail.com,thai,$$$,70705101
6485,Brick Edge,292292262,Brick@protonmail.com,vegetarian,$,99178633
6486,Maple Chop House,343088235,Maple@aol.com,italian,$$,87654986
6487,Red Haven,471242789,Red@gmx.com,japanese,$$$,94128132
6488,Spice Trail,379166048,Spice@hotmail.com,thai,$,18433190
6489,Urban Tastes,821854079,Urban@gmail.com,japanese,$$$$,27368529
6490,Bella & Fresh,672167851,Bella@aol.com,american,$$,99028619
6491,Nectar Pepper Grill,985983675,Nectar@mail.com,italian,$$$$,72572742
6492,Spice & Fresh,825448129,Spice@mail.com,mexican,$$$$,51942573
6493,Cheese Cuisine,455642130,Cheese@gmx.com,vegetarian,$,64469463
6494,Wholesome Oven,806895091,Wholesome@hotmail.com,arabic,$$,65930528
6495,Sunny Garden,328605010,Sunny@gmx.com,mexican,$$$,84122577
6496,Zen Street Cafe,692339831,Zen@yahoo.com,arabic,$$$$,52765231
6497,Basil Edge,321092111,Basil@hotmail.com,vegetarian,$$$$,33029912
6498,Golden Gourmet,461754865,Golden@outlook.com,italian,$$$$,96538350
6499,Epicurean Fusion,714586158,Epicurean@hotmail.com,thai,$$$$,36245653
6500,Mango Edge,274361894,Mango@protonmail.com,italian,$$$,56514051
6501,Twisted Street Cafe,281343600,Twisted@icloud.com,japanese,$$$$,59505336
6502,Zen Please,834714458,Zen@icloud.com,american,$,95309085
6503,Fusion & Ladle,621406080,Fusion@zoho.com,vegetarian,$,68119128
6504,Plated Eats,251351568,Plated@yahoo.com,japanese,$,47524986
6505,Taste Zest,200505230,Taste@outlook.com,italian,$$$$,78248560
6506,Mosaic Garden,955101949,Mosaic@protonmail.com,thai,$$$,29777064
6507,Taste Delights,322674677,Taste@gmx.com,arabic,$$$$,89238279
6508,Cheese Delights,712740322,Cheese@mail.com,american,$$$$,30558405
6509,Bella & Ladle,166145694,Bella@gmail.com,japanese,$,89185210
6510,Epicurean Seasons,528449040,Epicurean@yahoo.com,american,$$$$,32539287
6511,Lemon Gourmet,786225559,Lemon@gmail.com,american,$,91478644
6512,Crafted Plate,575470004,Crafted@mail.com,arabic,$,28226168
6513,Wholesome Kettle,977122897,Wholesome@zoho.com,american,$,98868719
6514,Ocean Plate,562459388,Ocean@gmx.com,thai,$,61782612
6515,Mosaic Fare,375818099,Mosaic@yahoo.com,thai,$$$$,54320688
6516,Copper Grind,964192373,Copper@outlook.com,american,$,39481644
6517,Ocean Fusion,144755025,Ocean@outlook.com,vegetarian,$$$$,77662039
6518,Minty Nook,501344526,Minty@gmx.com,arabic,$$,55376853
6519,Pasta Harvest,216288084,Pasta@aol.com,arabic,$$$$,99410761
6520,Harbor Perfection,547590478,Harbor@icloud.com,american,$,40612707
6521,Plated Delights,594586849,Plated@mail.com,mexican,$$,27385745
6522,Chop Garden,181029469,Chop@icloud.com,american,$$,42950068
6523,Copper Seasons,990848303,Copper@yahoo.com,mexican,$,28061441
6524,Red Fusion,886414783,Red@mail.com,thai,$$,30580559
6525,Silver Cuisine,869274021,Silver@icloud.com,american,$$$$,97974467
6526,Harbor Eats,506333846,Harbor@gmx.com,mexican,$$$$,40467279
6527,Crafted Kitchen,151255550,Crafted@yahoo.com,arabic,$$$$,37607562
6528,Bella Perfection,235410840,Bella@yahoo.com,mexican,$$$,97862870
6529,Lemon Greens,547356215,Lemon@aol.com,vegetarian,$$$,89597959
6530,Basil Kitchen,154436221,Basil@gmx.com,mexican,$,83949981
6531,Urban & Savor,431259839,Urban@yahoo.com,italian,$,50045053
6532,Mosaic & Fresh,770287807,Mosaic@icloud.com,american,$,37282528
6533,Bella Nook,676491893,Bella@icloud.com,thai,$,43351268
6534,Taste Chop House,525172253,Taste@aol.com,arabic,$$,18537096
6535,Urban Trail,125758396,Urban@gmx.com,american,$$$,84896900
6536,Whisk Bistro,441389783,Whisk@aol.com,thai,$$,21893682
6537,Urban Delights,525000514,Urban@icloud.com,vegetarian,$$,44736790
6538,Urban Trail,374404886,Urban@mail.com,vegetarian,$$,55238000
6539,Urban Oven,814017929,Urban@yahoo.com,mexican,$$$$,75095232
6540,Table Gourmet,864802328,Table@gmx.com,mexican,$,24214462
6541,Harbor Palace,462968058,Harbor@yahoo.com,vegetarian,$$$$,86687232
6542,Minty Kettle,281259226,Minty@zoho.com,vegetarian,$$$$,20627623
6543,Basil Pepper Grill,634166881,Basil@gmail.com,american,$$$$,38094162
6544,Crafted Pepper Grill,362882569,Crafted@yahoo.com,vegetarian,$$$$,50546401
6545,Eternal Fare,338583562,Eternal@zoho.com,thai,$$$$,51122087
6546,Bella Palace,950815448,Bella@icloud.com,japanese,$$$,38686993
6547,Eternal Eats,842924920,Eternal@mail.com,japanese,$$$,51508263
6548,Maple Bistro,158110205,Maple@aol.com,italian,$$$$,62823615
6549,The Moments,410481985,The@zoho.com,american,$,83060493
6550,Copper Kettle,335542788,Copper@yahoo.com,thai,$$,81255522
6551,Taste Bites,790679002,Taste@protonmail.com,thai,$$$,58845239
6552,Silver Delights,225849999,Silver@hotmail.com,mexican,$$$$,18782928
6553,Chop Perfection,594609404,Chop@hotmail.com,mexican,$$$,83259138
6554,Sunny Palace,220352465,Sunny@zoho.com,arabic,$$$,41744574
6555,City Delights,607080066,City@yahoo.com,mexican,$$$$,71463401
6556,Minty View Bistro,722706689,Minty@icloud.com,italian,$$,47244992
6557,Ocean Grind,140036356,Ocean@aol.com,italian,$,74354956
6558,Maple Greens,496294560,Maple@outlook.com,japanese,$$,93718611
6559,Blue & Savor,424501755,Blue@mail.com,italian,$$,75057153
6560,Tender Moments,620168153,Tender@gmail.com,vegetarian,$$$$,39110917
6561,Harbor Pepper Grill,465928483,Harbor@aol.com,mexican,$,41383385
6562,Salt Fare,343628301,Salt@zoho.com,japanese,$$$,41845955
6563,Copper & Fresh,185527152,Copper@hotmail.com,japanese,$$$,65360665
6564,Basil Plate,703984421,Basil@icloud.com,vegetarian,$$$,40641053
6565,Crisp Plate,343176187,Crisp@mail.com,vegetarian,$,65488716
6566,Spice Palace,147887469,Spice@zoho.com,arabic,$$$$,27026841
6567,Crafted Plate,188240519,Crafted@mail.com,thai,$,85985508
6568,Golden Bliss,981681364,Golden@protonmail.com,arabic,$$$$,10627432
6569,Harbor & Sugar,278424163,Harbor@hotmail.com,arabic,$$,94625535
6570,City View Bistro,960851576,City@icloud.com,japanese,$$$,58917740
6571,Brick Garden,812663418,Brick@mail.com,japanese,$$$,80971308
6572,Gourmet & Sugar,127447122,Gourmet@gmail.com,mexican,$$$,29440266
6573,Harbor Plate,614976363,Harbor@mail.com,mexican,$,54797190
6574,Wholesome View Bistro,899934088,Wholesome@aol.com,italian,$$$,48344812
6575,Global & Ladle,938428599,Global@gmail.com,japanese,$$$,27200893
6576,Spice Crunch,891345038,Spice@outlook.com,mexican,$$,74118430
6577,Wholesome Palace,799251704,Wholesome@protonmail.com,thai,$$$,11643819
6578,Sunny Harvest,144519024,Sunny@gmail.com,american,$,39029374
6579,Crispy Bites,417149463,Crispy@zoho.com,mexican,$,63595535
6580,Crafted Bites,362939088,Crafted@icloud.com,arabic,$$$,56684651
6581,Table Zest,306976308,Table@icloud.com,mexican,$$$$,84141240
6582,Brick Delights,936788685,Brick@icloud.com,thai,$,72953656
6583,Urban Palace,186823595,Urban@zoho.com,american,$$$$,83449388
6584,Plated Plate,744620121,Plated@protonmail.com,american,$$$,53614515
6585,Nectar Plate,812579503,Nectar@icloud.com,american,$$$,98531239
6586,Whisk Delights,803143284,Whisk@gmail.com,thai,$,10505172
6587,Wholesome Street Cafe,715907664,Wholesome@mail.com,italian,$$$$,45963302
6588,Copper Twist,127029990,Copper@gmail.com,arabic,$$$$,66233883
6589,Sunny Street,760238271,Sunny@yahoo.com,thai,$,86620242
6590,Cheese Delights,276590972,Cheese@hotmail.com,thai,$,44182205
6591,Salt Twist,695530111,Salt@icloud.com,american,$,25788719
6592,Pasta & Ladle,265393413,Pasta@icloud.com,arabic,$$,18393662
6593,Sip & Sugar,965341790,Sip@gmail.com,vegetarian,$$$,90412786
6594,Crafted Harvest,240479564,Crafted@protonmail.com,vegetarian,$$$$,97641692
6595,City Moments,894596141,City@gmail.com,italian,$$$$,81361918
6596,Savor Perfection,124990880,Savor@yahoo.com,vegetarian,$$$,81458967
6597,Golden View Bistro,325430770,Golden@aol.com,arabic,$$,28992918
6598,Cheese & Sugar,177988226,Cheese@zoho.com,mexican,$,10938656
6599,Global Eats,524121562,Global@protonmail.com,italian,$,97821279
6600,Twisted Haven,536222112,Twisted@hotmail.com,thai,$,37023416
6601,Basil View Bistro,898134769,Basil@outlook.com,vegetarian,$$,51888230
6602,Pasta Twist,349738977,Pasta@gmail.com,vegetarian,$$,85304798
6603,Epicurean Street,312253526,Epicurean@zoho.com,thai,$$,40609429
6604,Plated Crunch,518489270,Plated@zoho.com,arabic,$,55491120
6605,Pasta View Bistro,522127007,Pasta@mail.com,japanese,$$$,73855372
6606,Plated Delights,173186103,Plated@outlook.com,mexican,$$$,49301839
6607,Copper Eats,649394858,Copper@yahoo.com,vegetarian,$$$,46143050
6608,Copper Gourmet,454676236,Copper@mail.com,american,$$$,12361716
6609,Table Fusion,941299474,Table@outlook.com,vegetarian,$$$,18787964
6610,Global Harvest,593089965,Global@outlook.com,japanese,$$$$,14805076
6611,Fusion Garden,460574686,Fusion@mail.com,arabic,$$$$,81964410
6612,Mosaic Garden,323251616,Mosaic@icloud.com,arabic,$$,83225920
6613,Bella Cuisine,659996688,Bella@protonmail.com,mexican,$$$$,58269388
6614,Ocean Grind,822522856,Ocean@mail.com,arabic,$,14005599
6615,Wholesome View Bistro,826861082,Wholesome@gmx.com,vegetarian,$,79950047
6616,Savor Street,673627563,Savor@mail.com,arabic,$$,30434656
6617,Epicurean Delights,981082929,Epicurean@zoho.com,italian,$$,79743648
6618,Basil & Savor,258488595,Basil@icloud.com,vegetarian,$$$,21696436
6619,Gourmet Oven,243381447,Gourmet@outlook.com,arabic,$$,66145546
6620,Minty Kettle,809663457,Minty@gmx.com,mexican,$$$,47507315
6621,Bella Trail,911852964,Bella@gmx.com,thai,$$,24712503
6622,Tender Delights,708846263,Tender@outlook.com,mexican,$$,23071407
6623,Table Bistro,659259593,Table@hotmail.com,thai,$$,96880260
6624,Zen Wok,786756035,Zen@outlook.com,japanese,$$$,73236999
6625,Crafted Kettle,316817978,Crafted@gmail.com,american,$$$$,88769740
6626,Pasta Delights,609744222,Pasta@aol.com,italian,$$$$,53865956
6627,Sip & Fresh,661909402,Sip@hotmail.com,italian,$,77174287
6628,Mosaic Delights,373910022,Mosaic@outlook.com,mexican,$$$$,11383275
6629,Copper View Bistro,601086517,Copper@protonmail.com,italian,$$$$,55987965
6630,City Wok,688224086,City@zoho.com,vegetarian,$$$,65552441
6631,Harbor Garden,936599898,Harbor@gmx.com,japanese,$$,35023009
6632,Minty Harvest,365030731,Minty@icloud.com,vegetarian,$,64560625
6633,Sunny Edge,881655899,Sunny@hotmail.com,mexican,$$$$,80002409
6634,Urban Gourmet,636732395,Urban@aol.com,japanese,$,29845186
6635,Brick Haven,861613383,Brick@protonmail.com,thai,$$,36807440
6636,City Spoon,384201490,City@hotmail.com,mexican,$,21113755
6637,Crisp Spoon,215453009,Crisp@outlook.com,vegetarian,$,92358471
6638,Nectar Bistro,592254366,Nectar@yahoo.com,italian,$,18752489
6639,Copper Delights,712249631,Copper@zoho.com,italian,$,17659769
6640,Ocean Chop House,366992914,Ocean@aol.com,arabic,$$$,94704251
6641,Fusion & Savor,747623128,Fusion@outlook.com,american,$,36098046
6642,Mango Delights,617884029,Mango@outlook.com,mexican,$$$,86057515
6643,Fusion Chop House,422408040,Fusion@outlook.com,thai,$$$$,46678942
6644,City Gourmet,547053803,City@gmx.com,japanese,$$$,41328278
6645,Fusion Perfection,404215317,Fusion@yahoo.com,american,$$$,15584234
6646,Chop Harvest,974582959,Chop@protonmail.com,thai,$$$$,54966904
6647,Crisp Bistro,379530539,Crisp@outlook.com,arabic,$$$$,71264662
6648,Table Plate,760353486,Table@mail.com,italian,$$,14856635
6649,Spice Chop House,385577385,Spice@hotmail.com,american,$$$,99046763
6650,Copper Kitchen,460967934,Copper@protonmail.com,arabic,$,59090494
6651,Twisted Pepper Grill,272159588,Twisted@outlook.com,thai,$$$$,47401647
6652,Crisp Zest,235781130,Crisp@mail.com,arabic,$$$,12501617
6653,Ocean Trail,213386857,Ocean@gmail.com,arabic,$$,15756352
6654,Red Gourmet,200390785,Red@zoho.com,mexican,$,27396300
6655,Basil & Savor,348265622,Basil@hotmail.com,vegetarian,$,79914203
6656,City Edge,660308523,City@icloud.com,arabic,$,31846592
6657,Taste Wok,628689218,Taste@mail.com,arabic,$$$$,75580874
6658,Blue Bliss,365435755,Blue@aol.com,arabic,$$$,34695820
6659,Chop Seasons,563252742,Chop@mail.com,japanese,$,92162262
6660,Urban Perfection,174331247,Urban@mail.com,arabic,$,11059163
6661,Copper Bliss,185172110,Copper@mail.com,mexican,$$$,21059968
6662,Crispy Street Cafe,637474976,Crispy@yahoo.com,italian,$$,86709087
6663,Wholesome Zest,876518042,Wholesome@zoho.com,japanese,$$$$,47587383
6664,Savory Kitchen,608419389,Savory@zoho.com,american,$$$,64776724
6665,Lemon & Sugar,827486545,Lemon@zoho.com,arabic,$$,66349586
6666,Crisp Garden,544060299,Crisp@yahoo.com,thai,$$$,44890742
6667,City Twist,658640498,City@mail.com,japanese,$$$,88530282
6668,Fusion Tales,360328795,Fusion@aol.com,thai,$$$$,42421736
6669,Spice Spoon,651113100,Spice@icloud.com,japanese,$$,19343120
6670,Mango & Sugar,499117061,Mango@hotmail.com,vegetarian,$,59522887
6671,Mosaic Crunch,965389985,Mosaic@icloud.com,italian,$$$$,88124415
6672,Eternal Street,372094398,Eternal@zoho.com,american,$$$$,82555909
6673,Bella Palace,735719222,Bella@gmail.com,arabic,$$,31787368
6674,City Pepper Grill,182720067,City@gmail.com,vegetarian,$$$$,13085352
6675,Savor Pepper Grill,539197653,Savor@gmail.com,vegetarian,$$$$,25991540
6676,Eternal Tales,560787073,Eternal@aol.com,arabic,$,80081609
6677,Bella & Fresh,491025502,Bella@yahoo.com,arabic,$$$$,59770439
