id,name,phone,email,cuisine_type,price_range,vat_code
6563,Maple Twist,6784721918,Maple@zoho.com,thai,$$$$,8446223837
6564,Plated & Sugar,5769344887,Plated@icloud.com,vegetarian,$,6681544992
6565,Urban Seasons,9448118899,Urban@zoho.com,italian,$,1125446820
6566,Global Crunch,3180234992,Global@mail.com,thai,$$,5750458642
6567,Global Haven,4799938559,Global@zoho.com,italian,$$,6002945237
6568,Nectar Greens,6798186442,Nectar@zoho.com,american,$$$$,5754930099
6569,Zen Cuisine,8757556578,Zen@outlook.com,japanese,$,3609412103
6570,Sip Bliss,5838340893,Sip@yahoo.com,mexican,$$,4782099705
6571,Copper Zest,3671779592,Copper@hotmail.com,japanese,$$,7381375665
6572,City Oven,7276361569,City@protonmail.com,mexican,$$,3922151374
6573,Spice Fusion,3082010464,Spice@mail.com,italian,$,6263461929
6574,Maple Roaming Fork,6829628283,Maple@hotmail.com,vegetarian,$$$$,5443694482
6575,Pasta Pepper Grill,7623526274,Pasta@hotmail.com,vegetarian,$$$,3843215800
6576,Cheese Street,1478177637,Cheese@aol.com,american,$$$,6236895095
6577,Crisp Please,6947281188,Crisp@yahoo.com,mexican,$$$$,5987555465
6578,Eternal Fare,2390947191,Eternal@zoho.com,arabic,$$,5170107824
6579,Global Bliss,3034853007,Global@hotmail.com,mexican,$$$$,9109983207
6580,Crispy Side Grill,5129305516,Crispy@hotmail.com,american,$,4908723017
6581,Table Seasons,5077707634,Table@hotmail.com,italian,$$,2895368668
6582,Brick View Bistro,9398670003,Brick@outlook.com,japanese,$,9171130897
6583,Silver Trail,8427018179,Silver@zoho.com,arabic,$$,3534390095
6584,Fusion Gourmet,4795808426,Fusion@protonmail.com,vegetarian,$$,3739332900
6585,Crisp Please,1541873565,Crisp@outlook.com,thai,$$,7090059443
6586,Red Roaming Fork,2508204066,Red@mail.com,mexican,$,2625657366
6587,Maple Kitchen,4510256916,Maple@icloud.com,vegetarian,$,6711170387
6588,Chop & Fresh,1951701821,Chop@zoho.com,japanese,$,6378104618
6589,Bella Eats,2485666379,Bella@mail.com,arabic,$$$,2851224924
6590,City Twist,8815158967,City@outlook.com,vegetarian,$$,4822432051
6591,Mosaic Bistro,3190607697,Mosaic@icloud.com,japanese,$$$,5804431902
6592,Silver Edge,3933215931,Silver@hotmail.com,japanese,$,9102517332
6593,Wholesome Seasons,5057885352,Wholesome@yahoo.com,japanese,$,7669066118
6594,Basil Haven,5886640733,Basil@zoho.com,italian,$$$$,8725286720
6595,Brick Bistro,1221276512,Brick@gmail.com,arabic,$$,5488011547
6596,Taste Oven,2166260527,Taste@mail.com,vegetarian,$$$,7689619137
6597,Brick Seasons,1062961698,Brick@outlook.com,mexican,$$,6621783749
6598,Crispy Moments,2595424222,Crispy@aol.com,italian,$,2874001939
6599,Tender Seasons,1816543628,Tender@hotmail.com,arabic,$$$,9862528702
6600,Harbor & Fresh,9381189648,Harbor@aol.com,arabic,$$$$,9016767512
6601,Salt Perfection,9567508377,Salt@yahoo.com,thai,$$,9017382711
6602,Nectar Spoon,3779587880,Nectar@outlook.com,mexican,$$$$,8518409364
6603,Savor Edge,6486721086,Savor@mail.com,japanese,$$$$,9938738528
6604,Taste Kettle,9743951588,Taste@zoho.com,mexican,$$$$,4946541092
6605,Mango & Ladle,9397757438,Mango@mail.com,arabic,$$$$,5641017132
6606,City & Sugar,3175837878,City@zoho.com,vegetarian,$,3655702062
6607,Lemon Eats,2338936516,Lemon@hotmail.com,italian,$,5875773218
6608,Twisted Crunch,3621768111,Twisted@protonmail.com,japanese,$,4739412139
6609,Minty Bites,2670990281,Minty@gmail.com,italian,$$$,3036002855
6610,Savory Crunch,6099761027,Savory@hotmail.com,vegetarian,$$$,9091671387
6611,Whisk Fare,3679396398,Whisk@protonmail.com,thai,$$$,1525235402
6612,Brick Fusion,7797227033,Brick@protonmail.com,japanese,$,9379391634
6613,Crafted Haven,8381300427,Crafted@yahoo.com,vegetarian,$$$$,9318589934
6614,Urban Eats,6001946062,Urban@zoho.com,american,$$,9125214488
6615,City Delights,3184798857,City@yahoo.com,american,$,5342468245
6616,Mango Plate,9018763489,Mango@gmx.com,vegetarian,$$$,8055905754
6617,Table View Bistro,1310600563,Table@gmx.com,japanese,$$$$,2553463920
6618,Crafted Gourmet,2572719745,Crafted@icloud.com,thai,$$,5836387300
6619,Ocean Garden,4746867559,Ocean@zoho.com,italian,$$,1057683696
6620,Sip Tales,1493211929,Sip@aol.com,mexican,$$,9093435876
6621,Nectar & Ladle,7869285088,Nectar@hotmail.com,arabic,$$,6995090571
6622,Copper & Ladle,7464829913,Copper@protonmail.com,american,$,2063802066
6623,Fusion Plate,8248037520,Fusion@aol.com,arabic,$$$,6859491208
6624,Silver Crunch,5777842976,Silver@aol.com,arabic,$$$$,3869878609
6625,Crisp Eats,9548375281,Crisp@icloud.com,italian,$$$,7646858068
6626,Red Garden,9239418045,Red@outlook.com,vegetarian,$,2069899861
6627,Maple Bites,1515805674,Maple@outlook.com,vegetarian,$,6850099777
6628,Nectar Kitchen,6087172588,Nectar@mail.com,japanese,$,6348050327
6629,Harbor Gourmet,4352581514,Harbor@zoho.com,vegetarian,$$,9325127204
6630,Twisted & Sugar,1597523164,Twisted@outlook.com,mexican,$,3850187338
6631,Crispy Greens,6576727017,Crispy@icloud.com,mexican,$$$$,9121456538
6632,Brick Tastes,5893041248,Brick@yahoo.com,japanese,$$$$,2518666371
6633,Gourmet Delights,9199596838,Gourmet@icloud.com,japanese,$$$,9905370497
6634,Spice Moments,3069093978,Spice@gmx.com,japanese,$$,2690579291
6635,Zen Harvest,3229531806,Zen@zoho.com,arabic,$$,5817875353
6636,Lemon Trail,4928702325,Lemon@hotmail.com,american,$$$$,2351159519
6637,Savor Bistro,3345208601,Savor@gmx.com,italian,$,4442464199
6638,Whisk Pepper Grill,5004343129,Whisk@mail.com,american,$,5739587139
6639,Sunny Delights,7928449174,Sunny@yahoo.com,italian,$$$$,1945283613
6640,Tender Roaming Fork,5975599585,Tender@zoho.com,arabic,$$,4947083240
6641,Twisted Grind,6017116166,Twisted@hotmail.com,arabic,$$,9637480783
6642,Eternal Street Cafe,6921073308,Eternal@hotmail.com,thai,$,5365099102
6643,Wholesome Kettle,3769417705,Wholesome@gmail.com,thai,$,1135092261
6644,Taste & Savor,5926757499,Taste@hotmail.com,arabic,$$$$,9819007504
6645,Spice Cuisine,7228622414,Spice@protonmail.com,american,$,1114850640
6646,Wholesome Bites,1505441757,Wholesome@hotmail.com,italian,$$$,7424853022
6647,Ocean & Savor,3985290285,Ocean@yahoo.com,arabic,$$$,3684953035
6648,Eternal Greens,9683711666,Eternal@zoho.com,japanese,$$,4930429345
6649,City Bites,8473185408,City@yahoo.com,italian,$$$$,9244585248
6650,Copper Trail,5258278057,Copper@zoho.com,japanese,$$,8870153397
6651,Tender Delights,3250506833,Tender@yahoo.com,american,$,8778502021
6652,Savor Delights,7927796101,Savor@zoho.com,japanese,$$$$,7044206164
6653,Taste Eats,1089736396,Taste@hotmail.com,japanese,$$$,6964950796
6654,Red Eats,8113626723,Red@outlook.com,italian,$$$,5235178430
6655,Lemon Perfection,6852406943,Lemon@hotmail.com,japanese,$$$$,5911181183
6656,Spice Edge,7607590848,Spice@aol.com,italian,$,4964479174
6657,Lemon Plate,3575192218,Lemon@yahoo.com,mexican,$$$$,5196294063
6658,Tender Please,5589590119,Tender@zoho.com,italian,$$$$,6075945555
6659,Maple Bistro,6943030323,Maple@zoho.com,american,$$$$,2801953416
6660,Red Haven,5485978343,Red@icloud.com,arabic,$$$,9564024183
6661,Sunny Eats,3597908934,Sunny@mail.com,mexican,$$$$,2831788724
6662,Crisp Pepper Grill,5808610786,Crisp@mail.com,vegetarian,$$$,8776633133
6663,Whisk Side Grill,3087785747,Whisk@protonmail.com,italian,$,5705776750
6664,Zen Nook,7882529605,Zen@gmail.com,arabic,$$,2944810291
6665,Twisted Spoon,1643809463,Twisted@icloud.com,american,$$$$,6547912207
6666,Urban Perfection,3275891403,Urban@gmx.com,mexican,$$$$,9410059324
6667,Plated Perfection,3101229112,Plated@aol.com,thai,$$$,4599631710
6668,Fusion Gourmet,3486352552,Fusion@icloud.com,italian,$$$,6858909770
6669,Crisp Side Grill,3855243598,Crisp@outlook.com,american,$$,1022107231
6670,Lemon Wok,9029521603,Lemon@hotmail.com,arabic,$$,9354646617
6671,Savory Eats,1245833834,Savory@aol.com,arabic,$,9668784340
6672,Blue & Savor,9180263038,Blue@gmx.com,vegetarian,$$$,1340498329
6673,Pasta Chop House,7591640716,Pasta@icloud.com,vegetarian,$$$,3159421357
6674,Golden Kitchen,2174453059,Golden@gmail.com,american,$,7695498339
6675,Blue Seasons,6292285792,Blue@gmail.com,american,$,8236642080
6676,Bella Kettle,8927876360,Bella@yahoo.com,american,$$$$,5286691811
6677,Spice Perfection,1708781648,Spice@zoho.com,italian,$,4131939684
6678,Epicurean Fare,5433612947,Epicurean@protonmail.com,japanese,$$$$,5380192330
6679,Savor Please,1094187867,Savor@gmx.com,thai,$$$,8333413227
6680,Silver Tastes,8648424200,Silver@protonmail.com,arabic,$$,2675534855
6681,Salt Tastes,4623214743,Salt@icloud.com,japanese,$$$$,6291150760
6682,Spice Plate,2010602389,Spice@gmail.com,vegetarian,$$$$,9814945792
6683,City Garden,4243624259,City@hotmail.com,vegetarian,$$,7422787935
6684,Brick Grind,3648425993,Brick@yahoo.com,italian,$$$,5587500470
6685,Cheese Edge,1163949959,Cheese@icloud.com,japanese,$$$$,8375852201
6686,Bella Roaming Fork,2875290029,Bella@gmx.com,vegetarian,$$$,2673944699
6687,Ocean Crunch,5956148275,Ocean@icloud.com,mexican,$$,8426981396
6688,City Moments,9498547205,City@gmail.com,american,$$$,9685364388
6689,Golden Wok,8649447173,Golden@yahoo.com,italian,$$$,8054237260
6690,Chop Spoon,5624058232,Chop@icloud.com,thai,$$,8294155880
6691,Copper Eats,8707829491,Copper@outlook.com,thai,$$$,1906518096
6692,Brick Seasons,9625351423,Brick@gmail.com,japanese,$$,3780874476
6693,Twisted Pepper Grill,1509708295,Twisted@zoho.com,japanese,$$,1096005349
6694,Plated Harvest,9016275996,Plated@gmail.com,japanese,$,2683619385
6695,Savory Gourmet,1008523553,Savory@icloud.com,vegetarian,$,8880598398
6696,Sunny Roaming Fork,2306269223,Sunny@protonmail.com,american,$,7954208140
6697,Sunny Zest,4920167487,Sunny@mail.com,american,$,5102830336
6698,Crafted Kitchen,8394798370,Crafted@protonmail.com,vegetarian,$$$$,9136855031
6699,Plated Delights,3980327350,Plated@mail.com,arabic,$$$$,6853570657
6700,Red Bites,2520168350,Red@aol.com,arabic,$,3792513283
6701,City Grind,5535291359,City@icloud.com,italian,$$$,7375575601
6702,Red View Bistro,8761252535,Red@outlook.com,thai,$$,4771397668
6703,Sunny Fusion,2127614860,Sunny@zoho.com,mexican,$$$$,6754881499
6704,Brick & Fresh,4620653067,Brick@outlook.com,italian,$,2459128554
6705,Chop Seasons,2690083267,Chop@gmx.com,mexican,$$$,7365619899
6706,Taste Harvest,5647798027,Taste@outlook.com,arabic,$,7560430936
6707,Gourmet Side Grill,7605606846,Gourmet@zoho.com,arabic,$$$$,4834226939
6708,Urban Palace,9907947914,Urban@aol.com,mexican,$$$,2415595716
6709,Minty Delights,1367601754,Minty@zoho.com,japanese,$,2463873299
6710,Mosaic Twist,1969400058,Mosaic@zoho.com,japanese,$$,9065603321
6711,Global Haven,9125412211,Global@aol.com,american,$$$$,5573593681
6712,Golden Trail,8398141265,Golden@gmx.com,mexican,$,7322063390
6713,Chop Crunch,8707520244,Chop@outlook.com,mexican,$$,3205545066
6714,Harbor Side Grill,2338505595,Harbor@hotmail.com,italian,$$$,7752199115
6715,Silver Bites,9199108592,Silver@yahoo.com,american,$$$$,5552090066
6716,Spice Bliss,4679710363,Spice@gmail.com,arabic,$$$,4598475911
6717,Epicurean Bliss,4191226979,Epicurean@zoho.com,arabic,$,6289020249
6718,Lemon Wok,6045584706,Lemon@protonmail.com,vegetarian,$$,4892916802
6719,Sip Street,6405293174,Sip@yahoo.com,vegetarian,$$$,5794931366
6720,Zen Spoon,1767910773,Zen@protonmail.com,mexican,$,6754771849
6721,Plated Trail,3427318322,Plated@mail.com,mexican,$,8503743844
6722,Table Grind,1185063846,Table@icloud.com,vegetarian,$$$,1799607264
6723,Urban Delights,9656539090,Urban@protonmail.com,italian,$$,4091460686
6724,Gourmet Trail,5918298189,Gourmet@outlook.com,italian,$$,7155342426
6725,Harbor Crunch,5496233972,Harbor@hotmail.com,japanese,$$$,5969445602
6726,Eternal Roaming Fork,4397283681,Eternal@protonmail.com,arabic,$$,1814020303
6727,Sunny Garden,2069649118,Sunny@gmx.com,japanese,$$$$,1743481235
6728,Golden Tastes,3177442935,Golden@mail.com,italian,$$,8851981901
6729,Taste Street,7624259032,Taste@gmx.com,arabic,$,8606233198
6730,Table Seasons,5846149841,Table@gmail.com,italian,$,8361667269
6731,Mango Tastes,3290469812,Mango@gmail.com,japanese,$$,5698810743
6732,Tender Perfection,2329071417,Tender@protonmail.com,american,$$$$,8934467413
6733,The Eats,7283626377,The@mail.com,italian,$$$,6743250920
6734,Eternal Street,9640408688,Eternal@gmx.com,mexican,$$$$,9311542610
6735,Pasta Seasons,1461853800,Pasta@icloud.com,thai,$$$,5274330965
6736,Silver Crunch,6067430720,Silver@gmail.com,american,$$,4958807351
6737,Sip Crunch,4608075086,Sip@gmail.com,vegetarian,$$$$,9139938704
6738,Sip Zest,3296562628,Sip@outlook.com,thai,$$$$,8770350549
6739,Eternal Fare,5310071676,Eternal@gmx.com,vegetarian,$,3282875104
6740,Spice Haven,7600002039,Spice@gmail.com,japanese,$$$,8533142872
6741,Bella Zest,8959735899,Bella@icloud.com,thai,$$,7173159735
6742,Urban Moments,2595188480,Urban@zoho.com,italian,$,7699924878
6743,Crispy Pepper Grill,9297751424,Crispy@hotmail.com,vegetarian,$,8422362171
6744,Fusion Plate,8805511072,Fusion@gmail.com,thai,$$$,4690073540
6745,Chop Spoon,7251336151,Chop@icloud.com,italian,$,8137966153
6746,Brick Haven,7698213269,Brick@gmx.com,vegetarian,$$$,9643406270
6747,Table Please,6590972976,Table@gmx.com,mexican,$$$,5095975380
6748,The Zest,4212336153,The@icloud.com,japanese,$$,2974955943
6749,The View Bistro,1095847637,The@gmail.com,thai,$,6131484622
6750,Savor Gourmet,2294811269,Savor@icloud.com,arabic,$$$$,6317028600
6751,Salt Tastes,4290365488,Salt@zoho.com,arabic,$$$$,9292272753
6752,Crafted & Ladle,4000564344,Crafted@zoho.com,japanese,$$$,5968112830
6753,Wholesome Roaming Fork,2934176117,Wholesome@yahoo.com,mexican,$$,2507351212
6754,Spice Fare,1742162826,Spice@yahoo.com,japanese,$,4563919758
6755,Global Pepper Grill,1471292414,Global@icloud.com,vegetarian,$,6913651749
6756,Eternal Please,8649432764,Eternal@hotmail.com,italian,$$$,9836543898
6757,Twisted Bistro,6106959580,Twisted@gmail.com,italian,$$,1441183937
6758,Golden Palace,5456562689,Golden@yahoo.com,italian,$$$$,3396347882
6759,Ocean Delights,5168312577,Ocean@aol.com,japanese,$$$,2094206742
6760,Table Bistro,1213018880,Table@hotmail.com,american,$$$$,4395742749
6761,Red Kitchen,1509077277,Red@mail.com,vegetarian,$$$,9042962955
6762,Brick Twist,8629740221,Brick@mail.com,arabic,$$,7825972209
6763,Wholesome Wok,3797816370,Wholesome@icloud.com,italian,$$$,2871467620
6764,Nectar Oven,3567058688,Nectar@gmail.com,vegetarian,$$,6711338366
6765,City Zest,6269022900,City@aol.com,vegetarian,$$$$,8327353276
6766,Wholesome & Ladle,1029626761,Wholesome@outlook.com,thai,$$,2278764002
6767,Bella Please,6639644949,Bella@yahoo.com,arabic,$$$$,4671129212
6768,Cheese Eats,8918867990,Cheese@icloud.com,italian,$$$,2062998781
6769,Blue Delights,7465652873,Blue@aol.com,american,$,7687620747
6770,Blue Bliss,1542695550,Blue@gmail.com,thai,$$$,2195813226
6771,Wholesome View Bistro,1999684372,Wholesome@aol.com,mexican,$,9154022557
6772,Harbor Spoon,1124987675,Harbor@mail.com,japanese,$$,8427522794
6773,Spice Delights,2036738373,Spice@gmx.com,vegetarian,$,9044691355
6774,Gourmet Gourmet,3276663365,Gourmet@zoho.com,japanese,$,5874868445
6775,Global Edge,4416005993,Global@zoho.com,arabic,$,2758376762
6776,Table Harvest,4397360445,Table@mail.com,japanese,$,9074434396
6777,Bella Please,6671872698,Bella@mail.com,japanese,$$$,2229782204
6778,Fusion Street Cafe,9577070664,Fusion@yahoo.com,arabic,$$$,1463838413
6779,The Garden,5407591569,The@gmail.com,vegetarian,$,4328337835
6780,Urban Pepper Grill,8571273768,Urban@zoho.com,thai,$$$,7751904415
6781,Nectar Zest,4548045161,Nectar@protonmail.com,thai,$$$$,6444314306
6782,Lemon Plate,6601186815,Lemon@icloud.com,vegetarian,$$,9202831716
6783,Eternal Twist,2688269825,Eternal@zoho.com,american,$$$$,4543403819
6784,Lemon Perfection,4959080943,Lemon@protonmail.com,vegetarian,$$$$,8773719472
6785,Taste Street,6840569407,Taste@gmx.com,vegetarian,$,2081458795
6786,Urban Garden,7293772655,Urban@hotmail.com,vegetarian,$$$,7577036636
6787,Basil Moments,8537179573,Basil@icloud.com,american,$$$$,4670218554
6788,Twisted Street Cafe,1677360626,Twisted@icloud.com,thai,$,2889241166
6789,Spice Edge,4976591482,Spice@protonmail.com,italian,$,3570238440
6790,Wholesome Perfection,6415238926,Wholesome@icloud.com,thai,$$$$,3963767887
6791,Lemon Trail,2388963498,Lemon@hotmail.com,japanese,$$$,8170639782
6792,Mango Roaming Fork,7968133358,Mango@yahoo.com,arabic,$$$,5111394803
6793,Mosaic Twist,4022629290,Mosaic@protonmail.com,japanese,$$$,6682801316
6794,Mango Street Cafe,9031525974,Mango@zoho.com,vegetarian,$$,9831344654
6795,The Edge,1920899421,The@outlook.com,thai,$,6021668390
6796,Taste Fusion,8054593833,Taste@gmx.com,japanese,$$,8261067878
6797,Gourmet Bliss,8756575083,Gourmet@protonmail.com,mexican,$,8061257978
6798,Crispy Oven,4470864367,Crispy@gmail.com,italian,$,9254388301
6799,Epicurean Palace,9431641991,Epicurean@aol.com,vegetarian,$$$$,9386399941
6800,Maple Crunch,7553229643,Maple@protonmail.com,italian,$,8176633156
6801,Lemon Pepper Grill,6268536523,Lemon@gmx.com,italian,$,1697833634
6802,Savory Twist,2755222774,Savory@gmail.com,american,$$,9790912720
6803,Ocean Kitchen,3983733471,Ocean@gmail.com,vegetarian,$$$,5540702344
6804,City Roaming Fork,1453886552,City@gmx.com,vegetarian,$$,4276260111
6805,The Wok,6851754022,The@gmx.com,italian,$$$,3067192606
6806,Zen Trail,4538120260,Zen@yahoo.com,thai,$$$$,7138132568
6807,Sip Harvest,4584661420,Sip@yahoo.com,italian,$,9921265400
6808,Cheese Roaming Fork,8499526180,Cheese@mail.com,japanese,$$$$,8796888720
6809,Global Fare,6622755553,Global@yahoo.com,american,$$$$,2187858077
6810,Urban Oven,6794592545,Urban@aol.com,american,$$$$,4881400650
6811,Taste Fare,7730562493,Taste@hotmail.com,italian,$$$$,2014524065
6812,Crispy Haven,7504172004,Crispy@icloud.com,thai,$,3247272942
6813,Savory Plate,7084060982,Savory@zoho.com,italian,$$$$,5727807394
6814,Chop Side Grill,4685514224,Chop@hotmail.com,thai,$,6588864797
6815,Crispy Cuisine,1214017644,Crispy@gmail.com,thai,$$,1352076105
6816,Silver Cuisine,6167326348,Silver@gmail.com,mexican,$$,7027897957
6817,Sunny Zest,6396521202,Sunny@gmail.com,japanese,$,6802065705
6818,Brick Trail,1122324341,Brick@outlook.com,thai,$$$$,9611186094
6819,Lemon Palace,8052672273,Lemon@hotmail.com,arabic,$$$$,1252585697
6820,Zen Spoon,2994122534,Zen@outlook.com,american,$$,6634300523
6821,Eternal Gourmet,1486965345,Eternal@yahoo.com,italian,$,1752845036
6822,Lemon Bistro,3945767783,Lemon@icloud.com,mexican,$$$$,8667951338
6823,Minty Please,9854432581,Minty@gmx.com,vegetarian,$$,9520869458
6824,Zen Tales,8122608470,Zen@protonmail.com,arabic,$$$,1201751296
6825,Taste Plate,4508943226,Taste@icloud.com,italian,$,9387973623
6826,Bella Seasons,5003411268,Bella@zoho.com,japanese,$,6646187648
6827,Crispy Crunch,7048010441,Crispy@hotmail.com,arabic,$$$,3085755451
6828,Golden Roaming Fork,8180475354,Golden@aol.com,arabic,$$$,2555484210
6829,Crisp Palace,8435004842,Crisp@aol.com,arabic,$$$,1351466334
6830,Savory Eats,8282063664,Savory@protonmail.com,vegetarian,$,3210354453
6831,Urban Wok,7943839236,Urban@aol.com,arabic,$$$,3509143605
6832,Crispy Nook,4339532641,Crispy@icloud.com,italian,$$,4963798138
6833,Eternal Kettle,1105094430,Eternal@hotmail.com,thai,$$,4733396452
6834,The Eats,2878245021,The@gmail.com,italian,$$$,8881614304
6835,Twisted Grind,9682408720,Twisted@aol.com,thai,$$$,4217668579
6836,Savor Plate,3224338137,Savor@protonmail.com,vegetarian,$$$$,8636222568
6837,Salt Kettle,8674687230,Salt@icloud.com,arabic,$$$,8129815693
6838,Golden Bistro,1044718048,Golden@outlook.com,vegetarian,$$$,7578075391
6839,Global & Ladle,5455954482,Global@gmx.com,vegetarian,$$$,9282225650
6840,Minty Street,3752493371,Minty@yahoo.com,italian,$$$$,4385669474
6841,Urban Street,6606222741,Urban@hotmail.com,american,$$$,9750307033
6842,Crafted Please,9292616300,Crafted@outlook.com,arabic,$$$$,8874252347
