restaurant_id,street,address_number,zip_code,city,province,country
5103,Corso Venezia,88,46731,Reggio Emilia,RE,Italy
5104,Corso Umberto I,123,77001,Perugia,PG,Italy
5105,Via della Fortezza,174,10001,Foggia,FG,Italy
5106,Via dei Greci,34,10001,Terni,TR,Italy
5107,Via dei Serpenti,161,46731,Foggia,FG,Italy
5108,Viale Ceccarini,131,90001,Latina,LT,Italy
5109,Via XX Settembre,66,46731,Palermo,PA,Italy
5110,Corso Venezia,192,2374,Salerno,SA,Italy
5111,Viale Parioli,126,2374,Trieste,TS,Italy
5112,Corso Vittorio Emanuele,32,46731,Salerno,SA,Italy
5113,Via Garibaldi,27,85001,Perugia,PG,Italy
5114,Via della Mosca,115,90001,Salerno,SA,Italy
5115,Viale dell'Arte,41,77001,Turin,TO,Italy
5116,Corso Italia,12,85001,Foggia,FG,Italy
5117,Via Margutta,142,60601,Catania,CT,Italy
5118,Via Roma,23,10001,Ravenna,RA,Italy
5119,Piazza Navona,126,2374,Sassari,SS,Italy
5120,Vicolo Stretto,18,90001,Andria,BT,Italy
5121,Via Appia Antica,28,77001,Arezzo,AR,Italy
5122,Piazza del Popolo,66,85001,Udine,UD,Italy
5123,Viale dei Mille,92,2374,Genoa,GE,Italy
5124,Via della Mosca,45,2374,Monza,MB,Italy
5125,Viale Ceccarini,5,85001,Palermo,PA,Italy
5126,Vicolo Stretto,25,20158,Naples,NA,Italy
5127,Via Flaminia,158,77001,Latina,LT,Italy
5128,Via Roma,150,69696,Monza,MB,Italy
5129,Corso Magenta,27,2374,Bergamo,BG,Italy
5130,Via dei Fori Imperiali,160,69696,Venice,VE,Italy
5131,Viale dei Traghetti,146,77001,Milan,MI,Italy
5132,Via Manzoni,87,85001,Brescia,BS,Italy
5133,Corso Garibaldi,170,2374,Prato,PO,Italy
5134,Via dei Serpenti,152,77001,Salerno,SA,Italy
5135,Via Cavour,68,60601,Padua,PD,Italy
5136,Viale Parioli,28,77001,Terni,TR,Italy
5137,Corso Italia,153,46731,Taranto,TA,Italy
5138,Via Montenapoleone,195,20158,Vicenza,VI,Italy
5139,Viale Milano,182,77001,Bari,BA,Italy
5140,Viale Parioli,188,77001,Novara,NO,Italy
5141,Via Montenapoleone,149,46731,Padua,PD,Italy
5142,Vicolo delle Erbe,83,46731,Bologna,BO,Italy
5143,Via Montenapoleone,189,85001,Bolzano,BZ,Italy
5144,Via Dante,122,90001,Giugliano in Campania,NA,Italy
5145,Via Giulia,122,10001,Brescia,BS,Italy
5146,Viale Ceccarini,160,69696,Piacenza,PC,Italy
5147,Viale Milano,15,90001,Perugia,PG,Italy
5148,Via del Corso,100,20158,Brescia,BS,Italy
5149,Corso Umberto I,170,2374,Bologna,BO,Italy
5150,Corso Vittorio Emanuele,150,46731,Modena,MO,Italy
5151,Via Margutta,15,77001,Sassari,SS,Italy
5152,Viale dei Traghetti,85,77001,Bologna,BO,Italy
5153,Vicolo Fiori,146,20158,Palermo,PA,Italy
5154,Via Appia Antica,181,85001,Taranto,TA,Italy
5155,Via dei Condotti,36,20158,Brescia,BS,Italy
5156,Viale Milano,114,46731,Foggia,FG,Italy
5157,Via Flaminia,60,60601,Perugia,PG,Italy
5158,Via Manzoni,94,46731,Trieste,TS,Italy
5159,Via Appia Antica,42,10001,Latina,LT,Italy
5160,Viale dell'Arte,118,90001,Novara,NO,Italy
5161,Via della Fortezza,63,46731,Messina,ME,Italy
5162,Vicolo Stretto,64,46731,Ancona,AN,Italy
5163,Via Panisperna,147,85001,Foggia,FG,Italy
5164,Viale Milano,39,10001,Padua,PD,Italy
5165,Corso Umberto I,172,20158,Bologna,BO,Italy
5166,Via Manzoni,170,77001,Siracusa,SR,Italy
5167,Viale delle Milizie,39,77001,Reggio Emilia,RE,Italy
5168,Via della Fortezza,175,10001,Padua,PD,Italy
5169,Vicolo Stretto,176,10001,Reggio Calabria,RC,Italy
5170,Viale dell'Arte,32,2374,Arezzo,AR,Italy
5171,Viale Milano,58,20158,Palermo,PA,Italy
5172,Via della Moscova,91,46731,Andria,BT,Italy
5173,Via Dante,162,2374,Brescia,BS,Italy
5174,Viale dei Traghetti,38,85001,Novara,NO,Italy
5175,Piazza di Spagna,91,2374,Pescara,PE,Italy
5176,Via Panisperna,125,10001,Udine,UD,Italy
5177,Via Montenapoleone,189,20158,Ravenna,RA,Italy
5178,Corso Umberto I,183,77001,Cagliari,CA,Italy
5179,Viale dei Traghetti,23,10001,Ravenna,RA,Italy
5180,Via Dante,142,60601,Piacenza,PC,Italy
5181,Vicolo Fiori,184,46731,Novara,NO,Italy
5182,Via dei Condotti,27,2374,Bologna,BO,Italy
5183,Vicolo delle Erbe,159,10001,Turin,TO,Italy
5184,Vicolo delle Erbe,45,46731,Andria,BT,Italy
5185,Via XX Settembre,86,77001,Reggio Calabria,RC,Italy
5186,Viale dei Colli Portuensi,12,90001,Pescara,PE,Italy
5187,Via Giulia,83,2374,Monza,MB,Italy
5188,Corso Venezia,164,46731,Milan,MI,Italy
5189,Via della Repubblica,39,77001,Messina,ME,Italy
5190,Corso Umberto I,183,2374,Monza,MB,Italy
5191,Via Margutta,110,60601,Monza,MB,Italy
5192,Via Appia Antica,92,69696,Rome,RM,Italy
5193,Viale Milano,66,60601,Salerno,SA,Italy
5194,Via Cavour,94,85001,Ancona,AN,Italy
5195,Viale Trastevere,143,85001,Modena,MO,Italy
5196,Piazza del Popolo,13,60601,Novara,NO,Italy
5197,Via Garibaldi,161,2374,Florence,FI,Italy
5198,Via della Mosca,145,85001,Florence,FI,Italy
5199,Corso Magenta,71,60601,Forlì,FC,Italy
5200,Via Dante,175,77001,Venice,VE,Italy
5201,Via Appia Antica,198,69696,Bari,BA,Italy
5202,Vicolo delle Erbe,122,10001,Terni,TR,Italy
5203,Via Flaminia,49,10001,Latina,LT,Italy
5204,Viale Parioli,135,46731,Ravenna,RA,Italy
5205,Viale dei Traghetti,78,85001,Milan,MI,Italy
5206,Corso Garibaldi,179,2374,Foggia,FG,Italy
5207,Via dei Greci,178,2374,Sassari,SS,Italy
5208,Via Margutta,27,90001,Turin,TO,Italy
5209,Via dei Fori Imperiali,25,69696,Perugia,PG,Italy
5210,Via Dante,1,20158,Reggio Calabria,RC,Italy
5211,Via Panisperna,86,69696,Ancona,AN,Italy
5212,Vicolo Stretto,86,90001,Milan,MI,Italy
5213,Via Roma,68,2374,Taranto,TA,Italy
5214,Via della Repubblica,139,20158,Rimini,RN,Italy
5215,Vicolo Stretto,15,10001,Turin,TO,Italy
5216,Viale dei Traghetti,174,69696,Perugia,PG,Italy
5217,Viale dei Colli Portuensi,24,90001,Catania,CT,Italy
5218,Via Panisperna,112,90001,Genoa,GE,Italy
5219,Piazza di Spagna,62,90001,Florence,FI,Italy
5220,Viale dell'Arte,19,10001,Messina,ME,Italy
5221,Via dei Serpenti,102,90001,Verona,VR,Italy
5222,Piazza Navona,54,85001,Monza,MB,Italy
5223,Via Cavour,198,90001,Salerno,SA,Italy
5224,Vicolo delle Erbe,140,60601,Piacenza,PC,Italy
5225,Viale Trastevere,177,2374,Bolzano,BZ,Italy
5226,Corso Umberto I,131,77001,Novara,NO,Italy
5227,Via della Fortezza,120,20158,Siracusa,SR,Italy
5228,Via Panisperna,62,2374,Prato,PO,Italy
5229,Via dei Condotti,179,20158,Reggio Emilia,RE,Italy
5230,Corso Venezia,181,2374,Livorno,LI,Italy
5231,Via della Mosca,137,60601,Turin,TO,Italy
5232,Viale Parioli,41,90001,Florence,FI,Italy
5233,Piazza Navona,72,46731,Verona,VR,Italy
5234,Viale Ceccarini,3,2374,Modena,MO,Italy
5235,Via Panisperna,163,46731,Perugia,PG,Italy
5236,Viale delle Milizie,177,10001,Livorno,LI,Italy
5237,Vicolo delle Palle,195,90001,Verona,VR,Italy
5238,Via Tiburtina,56,20158,Bari,BA,Italy
5239,Via della Mosca,61,85001,Reggio Emilia,RE,Italy
5240,Corso Venezia,171,2374,Andria,BT,Italy
5241,Piazza di Spagna,197,60601,Reggio Emilia,RE,Italy
5242,Corso Venezia,185,20158,Cagliari,CA,Italy
5243,Viale dei Colli Portuensi,1,20158,Trento,TN,Italy
5244,Via Manzoni,71,77001,Bolzano,BZ,Italy
5245,Viale Parioli,180,85001,Siracusa,SR,Italy
5246,Vicolo Fiori,3,2374,Brescia,BS,Italy
5247,Viale Trastevere,173,85001,Reggio Calabria,RC,Italy
5248,Via Montenapoleone,181,10001,Rimini,RN,Italy
5249,Via Dante,176,20158,Milan,MI,Italy
5250,Corso Garibaldi,119,10001,Sassari,SS,Italy
5251,Piazza Navona,101,60601,Genoa,GE,Italy
5252,Via della Mosca,192,77001,Rimini,RN,Italy
5253,Via Roma,154,90001,Foggia,FG,Italy
5254,Piazza di Spagna,14,77001,Cagliari,CA,Italy
5255,Via del Tritone,119,46731,Rome,RM,Italy
5256,Viale Parioli,168,60601,Turin,TO,Italy
5257,Via Manzoni,27,20158,Palermo,PA,Italy
5258,Via XX Settembre,121,60601,Rome,RM,Italy
5259,Via Roma,162,77001,Andria,BT,Italy
5260,Via Margutta,123,77001,Livorno,LI,Italy
5261,Viale dei Traghetti,31,69696,Salerno,SA,Italy
5262,Via Giulia,187,10001,Cesena,FC,Italy
5263,Viale dell'Arte,66,60601,Cesena,FC,Italy
5264,Piazza Navona,84,2374,Rome,RM,Italy
5265,Via Flaminia,67,90001,Novara,NO,Italy
5266,Via Panisperna,119,20158,Modena,MO,Italy
5267,Via Roma,85,20158,Piacenza,PC,Italy
5268,Via dei Greci,53,2374,Bergamo,BG,Italy
5269,Piazza San Marco,2,2374,Taranto,TA,Italy
5270,Via Flaminia,49,77001,Rome,RM,Italy
5271,Via dei Fori Imperiali,110,77001,Brescia,BS,Italy
5272,Corso Venezia,174,90001,Venice,VE,Italy
5273,Vicolo Stretto,169,20158,Reggio Emilia,RE,Italy
5274,Via Giulia,180,10001,Genoa,GE,Italy
5275,Via del Corso,154,20158,Bari,BA,Italy
5276,Viale dei Colli Portuensi,115,90001,Bari,BA,Italy
5277,Via dei Serpenti,124,20158,Bologna,BO,Italy
5278,Viale Trastevere,189,10001,Florence,FI,Italy
5279,Via XX Settembre,98,20158,Cesena,FC,Italy
5280,Via Roma,21,77001,Naples,NA,Italy
5281,Via della Moscova,199,69696,Turin,TO,Italy
5282,Via Appia Antica,115,85001,Padua,PD,Italy
5283,Via Montenapoleone,132,46731,Perugia,PG,Italy
5284,Viale dei Traghetti,86,60601,Reggio Emilia,RE,Italy
5285,Via della Repubblica,195,10001,Naples,NA,Italy
5286,Viale Parioli,164,69696,Bolzano,BZ,Italy
5287,Via dei Condotti,143,69696,Trieste,TS,Italy
5288,Via Manzoni,196,10001,Novara,NO,Italy
5289,Via della Croce,144,20158,Novara,NO,Italy
5290,Vicolo delle Palle,74,10001,Bologna,BO,Italy
5291,Via Appia Antica,114,10001,Piacenza,PC,Italy
5292,Via della Moscova,4,77001,Ferrara,FE,Italy
5293,Viale dell'Arte,192,20158,Reggio Calabria,RC,Italy
5294,Piazza Navona,72,69696,Modena,MO,Italy
5295,Via Giulia,147,10001,Foggia,FG,Italy
5296,Vicolo Fiori,118,2374,Brescia,BS,Italy
5297,Via della Croce,9,90001,Udine,UD,Italy
5298,Via dei Condotti,19,46731,Cesena,FC,Italy
5299,Vicolo Stretto,148,90001,Piacenza,PC,Italy
5300,Corso Buenos Aires,80,20158,Piacenza,PC,Italy
5301,Via della Repubblica,75,2374,Salerno,SA,Italy
5302,Via Appia Antica,30,90001,Bolzano,BZ,Italy
5303,Piazza San Marco,149,69696,Verona,VR,Italy
5304,Viale delle Milizie,132,85001,Terni,TR,Italy
5305,Via della Moscova,79,69696,Terni,TR,Italy
5306,Vicolo delle Erbe,128,46731,Salerno,SA,Italy
5307,Via Panisperna,51,69696,Bologna,BO,Italy
5308,Viale Ceccarini,166,90001,Udine,UD,Italy
5309,Via Tiburtina,162,90001,Monza,MB,Italy
5310,Viale Milano,143,46731,Cagliari,CA,Italy
5311,Via Tiburtina,13,2374,Sassari,SS,Italy
5312,Via della Repubblica,108,60601,Piacenza,PC,Italy
5313,Viale Parioli,113,60601,Bari,BA,Italy
5314,Corso Garibaldi,105,85001,Cesena,FC,Italy
5315,Corso Magenta,86,77001,Messina,ME,Italy
5316,Via Dante,54,2374,Giugliano in Campania,NA,Italy
5317,Via Giulia,52,2374,Naples,NA,Italy
5318,Via dei Greci,65,69696,Forlì,FC,Italy
5319,Via Tiburtina,138,69696,Naples,NA,Italy
5320,Via della Croce,92,20158,Perugia,PG,Italy
5321,Via della Moscova,41,90001,Terni,TR,Italy
5322,Piazza Navona,110,90001,Udine,UD,Italy
5323,Vicolo delle Palle,126,20158,Milan,MI,Italy
5324,Piazza di Spagna,17,10001,Trento,TN,Italy
5325,Piazza San Marco,152,60601,Arezzo,AR,Italy
5326,Corso Venezia,188,20158,Trieste,TS,Italy
5327,Via della Fortezza,119,85001,Naples,NA,Italy
5328,Vicolo Fiori,54,85001,Modena,MO,Italy
5329,Via XX Settembre,28,77001,Trento,TN,Italy
5330,Corso Garibaldi,67,69696,Reggio Emilia,RE,Italy
5331,Piazza del Popolo,39,69696,Livorno,LI,Italy
5332,Piazza San Marco,199,46731,Prato,PO,Italy
5333,Piazza San Marco,154,85001,Udine,UD,Italy
5334,Viale dei Colli Portuensi,110,90001,Piacenza,PC,Italy
5335,Viale Ceccarini,183,85001,Brescia,BS,Italy
5336,Viale Parioli,164,2374,Naples,NA,Italy
5337,Via dei Serpenti,12,69696,Cagliari,CA,Italy
5338,Piazza San Marco,151,60601,Novara,NO,Italy
5339,Via dei Condotti,103,46731,Ancona,AN,Italy
5340,Viale dei Traghetti,74,77001,Padua,PD,Italy
5341,Piazza San Marco,79,60601,Genoa,GE,Italy
5342,Viale Ceccarini,39,10001,Prato,PO,Italy
5343,Via Garibaldi,42,90001,Latina,LT,Italy
5344,Corso Garibaldi,104,10001,Brescia,BS,Italy
5345,Via Manzoni,192,77001,Terni,TR,Italy
5346,Vicolo delle Palle,78,2374,Siracusa,SR,Italy
5347,Piazza San Marco,155,20158,Venice,VE,Italy
5348,Viale dei Mille,182,85001,Catania,CT,Italy
5349,Via della Mosca,10,2374,Brescia,BS,Italy
5350,Vicolo delle Palle,62,90001,Taranto,TA,Italy
5351,Viale dei Mille,89,10001,Trieste,TS,Italy
5352,Via Appia Antica,194,2374,Modena,MO,Italy
5353,Via Garibaldi,60,10001,Ferrara,FE,Italy
5354,Via Roma,84,2374,Perugia,PG,Italy
5355,Viale dell'Arte,195,46731,Palermo,PA,Italy
5356,Via del Corso,8,69696,Taranto,TA,Italy
5357,Via Dante,38,60601,Piacenza,PC,Italy
5358,Corso Garibaldi,46,10001,Modena,MO,Italy
5359,Corso Vittorio Emanuele,144,10001,Ancona,AN,Italy
5360,Piazza San Marco,57,10001,Bari,BA,Italy
5361,Via Giulia,37,69696,Siracusa,SR,Italy
5362,Viale dell'Arte,117,77001,Bologna,BO,Italy
5363,Via Panisperna,37,20158,Brescia,BS,Italy
5364,Corso Magenta,51,60601,Milan,MI,Italy
5365,Via della Mosca,151,60601,Catania,CT,Italy
5366,Viale Trastevere,44,77001,Bari,BA,Italy
5367,Via della Croce,112,10001,Bologna,BO,Italy
5368,Via Cavour,191,90001,Ferrara,FE,Italy
5369,Viale dei Traghetti,11,2374,Monza,MB,Italy
5370,Via Roma,164,2374,Prato,PO,Italy
5371,Via della Moscova,70,77001,Ferrara,FE,Italy
5372,Viale delle Milizie,177,20158,Padua,PD,Italy
5373,Via della Moscova,35,10001,Novara,NO,Italy
5374,Via della Croce,104,60601,Turin,TO,Italy
5375,Via Giulia,6,2374,Bergamo,BG,Italy
5376,Via Garibaldi,131,20158,Monza,MB,Italy
5377,Via del Tritone,6,77001,Monza,MB,Italy
5378,Viale Trastevere,15,69696,Bolzano,BZ,Italy
5379,Viale dei Traghetti,189,2374,Terni,TR,Italy
5380,Viale delle Milizie,33,77001,Ferrara,FE,Italy
5381,Vicolo delle Erbe,196,77001,Genoa,GE,Italy
5382,Viale Parioli,80,10001,Modena,MO,Italy
5383,Via XX Settembre,18,77001,Trento,TN,Italy
5384,Via Giulia,135,46731,Vicenza,VI,Italy
5385,Via Margutta,145,85001,Giugliano in Campania,NA,Italy
5386,Via dei Greci,92,85001,Naples,NA,Italy
5387,Via della Fortezza,25,2374,Brescia,BS,Italy
5388,Via Garibaldi,96,69696,Naples,NA,Italy
5389,Via della Mosca,56,85001,Ancona,AN,Italy
5390,Via Roma,166,20158,Messina,ME,Italy
5391,Piazza del Popolo,102,90001,Milan,MI,Italy
5392,Viale dell'Arte,22,85001,Terni,TR,Italy
5393,Via Tiburtina,104,85001,Ferrara,FE,Italy
5394,Via dei Fori Imperiali,25,69696,Bolzano,BZ,Italy
5395,Corso Vittorio Emanuele,198,20158,Prato,PO,Italy
5396,Viale dell'Arte,7,90001,Ancona,AN,Italy
5397,Via Margutta,65,2374,Reggio Emilia,RE,Italy
5398,Via della Fortezza,142,90001,Latina,LT,Italy
5399,Viale Trastevere,113,90001,Bologna,BO,Italy
5400,Corso Italia,154,90001,Palermo,PA,Italy
5401,Viale dell'Arte,106,69696,Rome,RM,Italy
5402,Via Flaminia,142,20158,Bologna,BO,Italy
5403,Via Appia Antica,112,85001,Pescara,PE,Italy
5404,Vicolo Stretto,130,60601,Siracusa,SR,Italy
5405,Viale Parioli,26,69696,Foggia,FG,Italy
5406,Corso Garibaldi,112,46731,Bologna,BO,Italy
5407,Corso Vittorio Emanuele,70,60601,Florence,FI,Italy
5408,Via Roma,136,77001,Rimini,RN,Italy
5409,Via dei Serpenti,146,69696,Terni,TR,Italy
5410,Via dei Condotti,74,10001,Terni,TR,Italy
5411,Piazza Navona,86,77001,Giugliano in Campania,NA,Italy
5412,Viale dei Traghetti,107,60601,Rome,RM,Italy
5413,Via del Corso,166,85001,Monza,MB,Italy
5414,Via della Moscova,33,69696,Salerno,SA,Italy
5415,Via della Croce,59,2374,Modena,MO,Italy
5416,Vicolo Stretto,132,90001,Turin,TO,Italy
5417,Piazza San Marco,165,60601,Latina,LT,Italy
5418,Viale dei Traghetti,48,20158,Bologna,BO,Italy
5419,Viale dell'Arte,86,77001,Padua,PD,Italy
5420,Via Margutta,17,60601,Cagliari,CA,Italy
5421,Via della Moscova,100,85001,Novara,NO,Italy
5422,Via Cavour,74,85001,Pescara,PE,Italy
5423,Corso Vittorio Emanuele,158,85001,Udine,UD,Italy
5424,Via del Tritone,69,77001,Rome,RM,Italy
5425,Viale delle Milizie,199,20158,Trento,TN,Italy
5426,Corso Magenta,86,77001,Genoa,GE,Italy
5427,Corso Buenos Aires,186,2374,Verona,VR,Italy
5428,Via dei Condotti,181,2374,Siracusa,SR,Italy
5429,Vicolo delle Erbe,134,10001,Naples,NA,Italy
5430,Via Manzoni,31,2374,Ravenna,RA,Italy
5431,Via del Corso,175,77001,Turin,TO,Italy
5432,Via Appia Antica,9,10001,Ancona,AN,Italy
5433,Corso Garibaldi,181,85001,Perugia,PG,Italy
5434,Via Panisperna,140,2374,Forlì,FC,Italy
5435,Viale dei Traghetti,2,20158,Ferrara,FE,Italy
5436,Via Appia Antica,111,85001,Trento,TN,Italy
5437,Via Roma,124,2374,Naples,NA,Italy
5438,Via dei Greci,184,20158,Latina,LT,Italy
5439,Via XX Settembre,179,85001,Trento,TN,Italy
5440,Via dei Condotti,114,60601,Naples,NA,Italy
5441,Vicolo Stretto,73,10001,Bologna,BO,Italy
5442,Corso Vittorio Emanuele,195,69696,Milan,MI,Italy
5443,Via dei Condotti,153,2374,Reggio Emilia,RE,Italy
5444,Piazza del Popolo,137,69696,Latina,LT,Italy
5445,Viale dei Traghetti,2,2374,Forlì,FC,Italy
5446,Via del Corso,25,20158,Venice,VE,Italy
5447,Viale dei Traghetti,21,69696,Udine,UD,Italy
5448,Via della Fortezza,16,90001,Genoa,GE,Italy
5449,Via Margutta,172,60601,Livorno,LI,Italy
5450,Via Giulia,177,85001,Rome,RM,Italy
5451,Via XX Settembre,76,90001,Prato,PO,Italy
5452,Viale Ceccarini,117,2374,Perugia,PG,Italy
5453,Via dei Greci,27,77001,Turin,TO,Italy
5454,Via Margutta,33,60601,Vicenza,VI,Italy
5455,Vicolo delle Palle,188,77001,Novara,NO,Italy
5456,Via Cavour,144,85001,Ravenna,RA,Italy
5457,Piazza San Marco,159,60601,Vicenza,VI,Italy
5458,Piazza San Marco,136,60601,Pescara,PE,Italy
5459,Corso Venezia,135,60601,Vicenza,VI,Italy
5460,Via Manzoni,138,69696,Prato,PO,Italy
5461,Via Garibaldi,57,60601,Udine,UD,Italy
5462,Via Montenapoleone,83,90001,Novara,NO,Italy
5463,Viale Parioli,159,20158,Bologna,BO,Italy
5464,Corso Buenos Aires,10,10001,Verona,VR,Italy
5465,Via Flaminia,104,10001,Padua,PD,Italy
5466,Vicolo Stretto,140,77001,Monza,MB,Italy
5467,Corso Vittorio Emanuele,143,90001,Messina,ME,Italy
5468,Via Margutta,156,10001,Rome,RM,Italy
5469,Via della Fortezza,48,20158,Bologna,BO,Italy
5470,Via Cavour,105,85001,Genoa,GE,Italy
5471,Via Giulia,139,20158,Genoa,GE,Italy
5472,Via della Croce,56,69696,Udine,UD,Italy
5473,Corso Venezia,9,2374,Venice,VE,Italy
5474,Via della Croce,151,60601,Arezzo,AR,Italy
5475,Piazza del Popolo,78,77001,Ancona,AN,Italy
5476,Viale dei Traghetti,3,2374,Verona,VR,Italy
5477,Corso Vittorio Emanuele,150,90001,Terni,TR,Italy
5478,Via della Fortezza,200,20158,Cesena,FC,Italy
5479,Via Tiburtina,189,69696,Trento,TN,Italy
5480,Viale delle Milizie,157,20158,Ancona,AN,Italy
5481,Viale Ceccarini,77,46731,Ancona,AN,Italy
5482,Via della Fortezza,134,77001,Bari,BA,Italy
5483,Corso Buenos Aires,72,46731,Bergamo,BG,Italy
5484,Via della Croce,30,77001,Perugia,PG,Italy
5485,Via dei Condotti,40,85001,Novara,NO,Italy
5486,Via Giulia,11,85001,Cesena,FC,Italy
5487,Via dei Serpenti,186,90001,Bologna,BO,Italy
5488,Via Flaminia,153,10001,Bologna,BO,Italy
5489,Corso Italia,43,77001,Pescara,PE,Italy
5490,Via della Moscova,60,90001,Bolzano,BZ,Italy
5491,Piazza di Spagna,25,20158,Trieste,TS,Italy
5492,Viale dell'Arte,27,90001,Forlì,FC,Italy
5493,Via della Mosca,196,85001,Milan,MI,Italy
5494,Via della Mosca,173,46731,Novara,NO,Italy
5495,Viale dei Traghetti,4,60601,Andria,BT,Italy
5496,Via Margutta,102,20158,Genoa,GE,Italy
5497,Vicolo delle Erbe,144,85001,Bari,BA,Italy
5498,Via Appia Antica,120,60601,Trieste,TS,Italy
5499,Piazza del Popolo,75,46731,Arezzo,AR,Italy
5500,Via Garibaldi,104,85001,Pescara,PE,Italy
5501,Via Flaminia,142,10001,Cesena,FC,Italy
5502,Viale dell'Arte,54,46731,Novara,NO,Italy
5503,Vicolo Fiori,190,60601,Venice,VE,Italy
5504,Corso Venezia,12,90001,Verona,VR,Italy
5505,Via Cavour,192,20158,Turin,TO,Italy
5506,Via della Croce,104,90001,Ferrara,FE,Italy
5507,Vicolo Fiori,133,60601,Turin,TO,Italy
5508,Via dei Fori Imperiali,162,60601,Novara,NO,Italy
5509,Vicolo delle Palle,188,85001,Taranto,TA,Italy
5510,Via Manzoni,188,20158,Latina,LT,Italy
5511,Corso Venezia,166,10001,Padua,PD,Italy
5512,Corso Vittorio Emanuele,35,90001,Naples,NA,Italy
5513,Vicolo Fiori,63,46731,Florence,FI,Italy
5514,Via Flaminia,73,10001,Livorno,LI,Italy
5515,Corso Magenta,186,90001,Milan,MI,Italy
5516,Corso Vittorio Emanuele,170,60601,Verona,VR,Italy
5517,Viale dei Traghetti,56,20158,Siracusa,SR,Italy
5518,Via della Croce,20,69696,Cesena,FC,Italy
5519,Via Tiburtina,46,20158,Livorno,LI,Italy
5520,Corso Buenos Aires,107,77001,Naples,NA,Italy
5521,Via Garibaldi,198,10001,Ravenna,RA,Italy
5522,Via della Croce,32,2374,Genoa,GE,Italy
5523,Via Manzoni,129,10001,Perugia,PG,Italy
5524,Via Roma,112,20158,Andria,BT,Italy
5525,Viale dei Traghetti,57,90001,Sassari,SS,Italy
5526,Corso Vittorio Emanuele,48,90001,Ferrara,FE,Italy
5527,Via dei Condotti,150,69696,Taranto,TA,Italy
5528,Corso Vittorio Emanuele,17,10001,Bari,BA,Italy
5529,Viale dei Mille,144,20158,Palermo,PA,Italy
5530,Corso Umberto I,24,60601,Ancona,AN,Italy
5531,Via della Croce,47,10001,Reggio Emilia,RE,Italy
5532,Via Garibaldi,31,46731,Monza,MB,Italy
5533,Via Giulia,61,90001,Foggia,FG,Italy
5534,Via Tiburtina,192,69696,Siracusa,SR,Italy
5535,Piazza Navona,50,77001,Turin,TO,Italy
5536,Corso Italia,144,20158,Ravenna,RA,Italy
5537,Viale Trastevere,164,69696,Verona,VR,Italy
5538,Piazza San Marco,117,90001,Ravenna,RA,Italy
5539,Piazza di Spagna,68,60601,Monza,MB,Italy
5540,Via del Corso,33,90001,Rome,RM,Italy
5541,Viale dei Colli Portuensi,185,90001,Bari,BA,Italy
5542,Via Garibaldi,185,90001,Bologna,BO,Italy
5543,Via del Tritone,57,85001,Reggio Emilia,RE,Italy
5544,Vicolo delle Palle,161,46731,Messina,ME,Italy
5545,Via Margutta,121,90001,Ravenna,RA,Italy
5546,Via della Fortezza,118,46731,Andria,BT,Italy
5547,Vicolo delle Palle,200,90001,Catania,CT,Italy
5548,Via del Corso,56,20158,Trento,TN,Italy
5549,Corso Vittorio Emanuele,151,90001,Arezzo,AR,Italy
5550,Viale delle Milizie,153,20158,Livorno,LI,Italy
5551,Via Cavour,116,60601,Pescara,PE,Italy
5552,Corso Vittorio Emanuele,102,69696,Rome,RM,Italy
5553,Via Giulia,5,90001,Udine,UD,Italy
5554,Viale Parioli,134,20158,Andria,BT,Italy
5555,Via Manzoni,44,46731,Cagliari,CA,Italy
5556,Via dei Condotti,36,60601,Bergamo,BG,Italy
5557,Via XX Settembre,76,46731,Forlì,FC,Italy
5558,Corso Italia,23,10001,Sassari,SS,Italy
